AccessTime,LOName,studentID
2017-01-03T18:37:07.629100+00:00,Wearables Example,student094@smartlearning.edu
2017-01-03T18:37:07.542100+00:00,What Can I Do With A Smart Watch?,student094@smartlearning.edu
2017-01-03T18:35:58.580100+00:00,Wearables Example,student094@smartlearning.edu
2017-01-03T18:35:56.032600+00:00,Wearable+Technologies,student094@smartlearning.edu
2017-01-03T18:24:48.461800+00:00,HbbTV ARD.Connect Demo,student094@smartlearning.edu
2017-01-03T18:24:46.729300+00:00,Multiscreen PDF Download,student094@smartlearning.edu
2017-01-03T18:24:44.380100+00:00,TV+and+Companion+Devices,student094@smartlearning.edu
2017-01-03T18:13:13.582800+00:00,Multiscreen PDF Download,student094@smartlearning.edu
2017-01-03T18:13:11.591600+00:00,Multiscreen in Action,student094@smartlearning.edu
2017-01-03T18:13:09.694500+00:00,Multiscreen in Action - practical examples,student094@smartlearning.edu
2017-01-03T18:13:07.933700+00:00,Multiscreen+in+Action,student094@smartlearning.edu
2017-01-03T18:12:17.961100+00:00,Supervised - Neural Networks,student094@smartlearning.edu
2017-01-03T18:12:12.415400+00:00,Machine+Learning,student094@smartlearning.edu
2017-01-03T18:11:46.897100+00:00,Recommender Slides,student094@smartlearning.edu
2017-01-03T18:11:44.869300+00:00,Predictive+Data+Mining+and+Recommendation+Engines,student094@smartlearning.edu
2017-01-03T18:11:26.165800+00:00,Multiscreen PDF Download,student094@smartlearning.edu
2017-01-03T18:11:24.811700+00:00,Terminology,student094@smartlearning.edu
2017-01-03T18:11:18.001300+00:00,Fragen zu Current TV Trends,student094@smartlearning.edu
2017-01-03T18:10:57.618400+00:00,Download TV Apps PDF,student094@smartlearning.edu
2017-01-03T18:10:52.863300+00:00,Fragen zu Current TV Trends,student094@smartlearning.edu
2017-01-03T18:10:50.571500+00:00,Current+TV+Trends,student094@smartlearning.edu
2016-12-17T11:13:31.896200+00:00,"Use+Cases,+Features+and+Challenges",student067@smartlearning.edu
2017-01-03T18:10:32.441100+00:00,Web and Media II: Download PDF,student094@smartlearning.edu
2017-01-03T18:10:21.454700+00:00,Web and Media I: Download PDF,student094@smartlearning.edu
2017-01-03T18:10:17.135700+00:00,Motivation,student094@smartlearning.edu
2017-01-03T18:10:08.413600+00:00,Motivation,student094@smartlearning.edu
2017-01-03T18:09:48.138800+00:00,Web Basics: Download PDF,student094@smartlearning.edu
2017-01-03T18:09:46.782300+00:00,DNS,student094@smartlearning.edu
2017-01-03T18:09:22.566600+00:00,Download PDF,student094@smartlearning.edu
2017-01-03T18:09:20.943100+00:00,Über+Fraunhofer,student094@smartlearning.edu
2017-01-03T18:05:13.646300+00:00,Terminology: Definitions Vs. Buzzwords,student094@smartlearning.edu
2017-01-03T18:05:04.882100+00:00,Wearable Device Market Value From 2010 To 2018 (In Mil. USD),student094@smartlearning.edu
2017-01-03T18:04:38.456700+00:00,"Miracast, Dial And 802.11AC WI-FI Forecast",student094@smartlearning.edu
2017-01-03T18:03:55.561100+00:00,"Global Growth Of DLNA-Certified Devices, Anual Sales For Top 4 Categories (2012-2018)",student094@smartlearning.edu
2016-12-16T10:59:56.759400+00:00,Download TV Apps PDF,student037@smartlearning.edu
2016-12-16T10:59:49.358200+00:00,Current+TV+Trends,student037@smartlearning.edu
2017-01-03T18:03:46.946900+00:00,Anual Global DLNA - Certified Device Sales: 2012-2018,student094@smartlearning.edu
2017-01-03T18:03:23.172200+00:00,Types Of Content On Second Screen Devices Whilst Watching Sports On TV U.S. 2014,student094@smartlearning.edu
2017-01-03T18:03:14.998900+00:00,"Daily Screen Time Per Person In The UK 2014, By Device",student094@smartlearning.edu
2017-01-03T18:03:09.241700+00:00,But There Are More...,student094@smartlearning.edu
2017-01-03T18:03:02.873100+00:00,Typical Types Of Screens People Use On A Daily Basis,student094@smartlearning.edu
2017-01-03T18:02:45.386900+00:00,Average Daily Media Use In The United States From 2010 To 2014,student094@smartlearning.edu
2017-01-03T17:38:55.518900+00:00,Terminology,student094@smartlearning.edu
2017-01-26T13:28:24.528400+00:00,Data+Mining,student077@smartlearning.edu
2017-01-26T13:27:49.770100+00:00,Web Basics,student077@smartlearning.edu
2017-01-26T13:27:45.798800+00:00,Dynamic Web: SSE and Web Sockets,student077@smartlearning.edu
2017-01-26T13:27:39.507200+00:00,Web+Basics,student077@smartlearning.edu
2017-01-26T13:27:23.760900+00:00,Web+and+Media,student077@smartlearning.edu
2017-01-26T13:27:03.899600+00:00,MPEG-DASH - MPD Example,student077@smartlearning.edu
2017-01-26T13:27:01.858200+00:00,Web & Media,student077@smartlearning.edu
2017-01-26T13:25:39.419800+00:00,Questions for Examination,student077@smartlearning.edu
2017-01-26T13:25:35.747500+00:00,Web+and+Media,student077@smartlearning.edu
2017-01-26T12:54:24.212200+00:00,Questions for Examination,student005@smartlearning.edu
2017-01-26T12:54:21.120100+00:00,Web+Security,student005@smartlearning.edu
2017-01-03T13:55:19.778300+00:00,Web and Media II: Download PDF,student073@smartlearning.edu
2017-01-03T13:55:17.619100+00:00,Web and Media I: Download PDF,student073@smartlearning.edu
2017-01-03T13:53:16.041100+00:00,DRM-interoperable media encoding,student073@smartlearning.edu
2017-01-03T13:52:42.079500+00:00,MovieLabs enhanced content protection,student073@smartlearning.edu
2017-01-03T13:52:39.862000+00:00,DRM 2,student073@smartlearning.edu
2017-01-03T13:52:06.453900+00:00,Overview,student073@smartlearning.edu
2017-01-03T13:52:04.073500+00:00,Generic DRM Architecture,student073@smartlearning.edu
2017-01-03T13:52:02.056000+00:00,DRM 1,student073@smartlearning.edu
2017-01-26T12:53:54.634800+00:00,Download TV Apps PDF,student005@smartlearning.edu
2017-01-26T12:53:52.351600+00:00,HbbTV+2.0,student005@smartlearning.edu
2016-12-16T10:06:33.448000+00:00,"Use+Cases,+Features+and+Challenges",student067@smartlearning.edu
2017-01-26T12:37:23.307700+00:00,Streaming+Devices,student001@smartlearning.edu
2017-01-26T12:34:12.192100+00:00,Modul Advanced Web Technologies,student007@smartlearning.edu
2017-01-26T12:34:11.425200+00:00,Modulinformation,student007@smartlearning.edu
2017-01-26T12:34:10.647600+00:00,Download PDF,student007@smartlearning.edu
2017-01-03T13:52:00.194400+00:00,DRM 2,student073@smartlearning.edu
2017-01-26T12:34:10.308900+00:00,Modulinformation,student007@smartlearning.edu
2016-12-16T18:56:41.737500+00:00,Recommendation+Engine+-+Concepts,student046@smartlearning.edu
2016-12-15T12:58:34.893500+00:00,Recommender Slides,student046@smartlearning.edu
2016-12-15T12:58:29.498000+00:00,Recommendation Engines,student046@smartlearning.edu
2016-12-15T12:58:11.305800+00:00,Recommendations,student046@smartlearning.edu
2017-01-26T12:34:10.174600+00:00,Modul Advanced Web Technologies,student007@smartlearning.edu
2016-12-15T12:58:11.223600+00:00,Recommendation+Engine+-+Concepts,student046@smartlearning.edu
2016-12-15T12:58:09.201600+00:00,Recommendation+Engine+-+Concepts,student046@smartlearning.edu
2016-12-15T12:57:25.446700+00:00,Download PDF,student046@smartlearning.edu
2017-01-26T12:34:10.010500+00:00,Modulanmeldung,student007@smartlearning.edu
2016-12-15T12:57:22.961500+00:00,Einführung+zu+Video,student046@smartlearning.edu
2016-12-15T12:57:10.794800+00:00,Download PDF,student046@smartlearning.edu
2016-12-15T12:57:08.389400+00:00,Modulinformation,student046@smartlearning.edu
2016-12-15T12:56:44.464600+00:00,Download PDF,student046@smartlearning.edu
2017-01-26T12:34:09.854400+00:00,Ziele der Vorlesung,student007@smartlearning.edu
2017-01-26T12:34:09.612800+00:00,Student Projects & Theses,student007@smartlearning.edu
2017-01-26T12:34:09.703900+00:00,"BA, MA and Project Topics",student007@smartlearning.edu
2016-12-15T12:56:44.395600+00:00,Modulinformation,student046@smartlearning.edu
2017-01-03T13:38:01.776100+00:00,DASH.js,student073@smartlearning.edu
2016-12-15T12:54:27.978100+00:00,Download PDF,student046@smartlearning.edu
2016-12-15T12:54:24.875000+00:00,Modulinformation,student046@smartlearning.edu
2016-12-15T12:53:56.421200+00:00,Recommendations,student046@smartlearning.edu
2016-12-15T12:54:04.101000+00:00,Recommender Slides,student046@smartlearning.edu
2016-12-15T12:53:55.106200+00:00,Recommendation Engines,student046@smartlearning.edu
2016-12-15T12:53:52.687800+00:00,Recommendation+Engine+-+Concepts,student046@smartlearning.edu
2016-12-15T12:52:02.180000+00:00,Packaged+Web+Apps,student021@smartlearning.edu
2016-12-15T12:51:45.104600+00:00,TV+Development+Recommendations,student021@smartlearning.edu
2016-12-15T12:51:31.580100+00:00,Digital+Rights+Management,student021@smartlearning.edu
2016-12-15T12:51:19.156200+00:00,Übungsaufgaben zu Web App Basics,student021@smartlearning.edu
2016-12-15T12:51:17.548500+00:00,Web Basics: Download PDF,student021@smartlearning.edu
2016-12-15T12:51:17.483500+00:00,Web+App+-+Basics,student021@smartlearning.edu
2017-01-26T12:34:08.107100+00:00,"BA, MA and Project Topics",student007@smartlearning.edu
2017-01-26T12:34:03.921400+00:00,Student Projects & Theses,student007@smartlearning.edu
2016-12-15T19:57:08.483500+00:00,"Use+Cases,+Features+and+Challenges",student067@smartlearning.edu
2017-01-26T12:33:57.529300+00:00,Ziele der Vorlesung,student007@smartlearning.edu
2017-01-26T12:33:34.704700+00:00,Modulanmeldung,student007@smartlearning.edu
2017-01-26T12:33:06.717700+00:00,Modul Advanced Web Technologies,student007@smartlearning.edu
2017-01-26T12:33:04.997600+00:00,Modulinformation,student007@smartlearning.edu
2017-01-26T12:33:02.823300+00:00,Modulinformation,student007@smartlearning.edu
2017-01-26T12:31:22.090700+00:00,Fragen zu HbbTV,student001@smartlearning.edu
2017-01-26T12:31:06.972500+00:00,Hybrid Broadcast Broadband Television,student001@smartlearning.edu
2017-01-26T12:30:57.794200+00:00,HbbTV - Basics,student001@smartlearning.edu
2017-01-26T12:30:50.691600+00:00,HbbTV+-+Basics,student001@smartlearning.edu
2017-01-26T12:30:16.580800+00:00,Übungsaufgaben zu Filtering Approaches,student001@smartlearning.edu
2017-01-26T12:30:06.385700+00:00,Filtering+Approaches,student001@smartlearning.edu
2017-01-26T12:28:18.778200+00:00,Übungsfragen zu HTML,student001@smartlearning.edu
2017-01-26T12:28:09.095100+00:00,HTML,student001@smartlearning.edu
2017-01-26T12:25:24.098800+00:00,Overview,student001@smartlearning.edu
2017-01-26T12:25:23.151100+00:00,HTTP+Adaptive+Streaming+and+MPEG+DASH,student001@smartlearning.edu
2017-01-26T12:19:50.374600+00:00,Fragen zu HbbTV,student001@smartlearning.edu
2017-01-26T12:19:40.753500+00:00,Hybrid Broadcast Broadband Television,student001@smartlearning.edu
2017-01-26T12:19:39.987100+00:00,HbbTV - Basics,student001@smartlearning.edu
2017-01-26T12:19:38.330400+00:00,Hybrid Broadcast Broadband Television,student001@smartlearning.edu
2017-01-26T12:19:37.652900+00:00,HbbTV - Standard,student001@smartlearning.edu
2017-01-26T12:19:36.432400+00:00,HbbTV - Broadcast-related App delivery,student001@smartlearning.edu
2017-01-26T12:19:34.419500+00:00,HbbTV - Standard,student001@smartlearning.edu
2017-01-26T12:19:30.751500+00:00,Hybrid Broadcast Broadband Television,student001@smartlearning.edu
2017-01-26T12:19:29.342200+00:00,HbbTV - Basics,student001@smartlearning.edu
2016-12-21T11:46:18.518300+00:00,Web and Media II: Download PDF,student013@smartlearning.edu
2016-12-21T11:46:05.642000+00:00,Web and Media I: Download PDF,student013@smartlearning.edu
2016-12-21T11:46:04.167700+00:00,Web and Media II: Download PDF,student013@smartlearning.edu
2016-12-21T11:45:56.909300+00:00,Motivation,student013@smartlearning.edu
2016-12-21T11:45:05.014300+00:00,Web Basics: Download PDF,student013@smartlearning.edu
2016-12-21T11:44:58.872600+00:00,Packaged+Web+Apps,student013@smartlearning.edu
2016-12-21T11:44:41.964200+00:00,Web Basics: Download PDF,student013@smartlearning.edu
2016-12-21T11:44:33.325800+00:00,JavaScript,student013@smartlearning.edu
2016-12-21T11:44:17.496200+00:00,Web Basics: Download PDF,student013@smartlearning.edu
2016-12-21T11:44:11.127200+00:00,CSS,student013@smartlearning.edu
2016-12-21T11:43:55.296800+00:00,Web Basics: Download PDF,student013@smartlearning.edu
2016-12-21T11:43:39.074100+00:00,HTML,student013@smartlearning.edu
2016-12-21T11:43:33.744100+00:00,Web+App+-+Basics,student013@smartlearning.edu
2016-12-21T11:43:17.841700+00:00,Web Basics: Download PDF,student013@smartlearning.edu
2016-12-21T11:43:13.964900+00:00,HTML,student013@smartlearning.edu
2016-12-21T11:42:59.797100+00:00,Web Basics: Download PDF,student013@smartlearning.edu
2016-12-21T11:42:57.293200+00:00,Web+App+-+Basics,student013@smartlearning.edu
2016-12-21T11:42:40.454400+00:00,Web Basics: Download PDF,student013@smartlearning.edu
2016-12-21T11:42:35.914600+00:00,HTTP,student013@smartlearning.edu
2016-12-21T11:42:02.583000+00:00,Web Basics: Download PDF,student013@smartlearning.edu
2016-12-21T11:41:59.823600+00:00,DNS,student013@smartlearning.edu
2016-12-21T11:40:14.723100+00:00,DNS,student013@smartlearning.edu
2016-12-21T11:39:54.259500+00:00,Web Basics: Download PDF,student013@smartlearning.edu
2016-12-21T11:39:50.136700+00:00,Web+App+-+Basics,student013@smartlearning.edu
2016-12-21T11:39:36.238700+00:00,Web Basics: Download PDF,student013@smartlearning.edu
2016-12-21T11:39:33.620600+00:00,DNS,student013@smartlearning.edu
2016-12-21T11:39:14.633500+00:00,Web Basics: Download PDF,student013@smartlearning.edu
2016-12-21T11:39:08.607900+00:00,DNS,student013@smartlearning.edu
2016-12-21T11:38:55.601600+00:00,Fraunhofer FOKUS,student013@smartlearning.edu
2016-12-21T11:38:53.718700+00:00,Fraunhofer Standorte in Deutschland,student013@smartlearning.edu
2016-12-21T11:36:50.388800+00:00,Download PDF,student013@smartlearning.edu
2016-12-21T11:36:40.843500+00:00,Fraunhofer Standorte in Deutschland,student013@smartlearning.edu
2016-12-21T11:36:33.888400+00:00,Fraunhofer FOKUS,student013@smartlearning.edu
2016-12-21T11:36:26.345200+00:00,Über+Fraunhofer,student013@smartlearning.edu
2016-12-21T11:35:54.331300+00:00,Predictive+Data+Mining+and+Recommendation+Engines,student013@smartlearning.edu
2016-12-21T11:35:30.056500+00:00,Predictive+Data+Mining+and+Recommendation+Engines,student013@smartlearning.edu
2017-01-05T13:52:56.782100+00:00,Basic architecture: Web based native cross platform,student091@smartlearning.edu
2017-01-05T13:52:44.945600+00:00,Basic common architecture: Web browser,student091@smartlearning.edu
2017-01-05T13:52:23.564900+00:00,Cross platform example: Phonegap,student091@smartlearning.edu
2017-01-05T13:52:05.351900+00:00,Cross platform example: Phonegap tool chain,student091@smartlearning.edu
2017-01-05T13:48:56.107200+00:00,Cross platform example: Phonegap / Cordova,student091@smartlearning.edu
2017-01-05T13:41:35.855800+00:00,W3C Widgets configuration example,student091@smartlearning.edu
2017-01-05T13:41:07.737600+00:00,W3C widgets,student091@smartlearning.edu
2017-01-05T13:40:33.140100+00:00,Web as a platform,student091@smartlearning.edu
2017-01-05T13:40:21.841300+00:00,Cross platform development tools,student091@smartlearning.edu
2017-01-05T13:39:57.156200+00:00,Platform independent development frameworks,student091@smartlearning.edu
2017-01-05T13:38:26.588600+00:00,Device fragmentation,student091@smartlearning.edu
2017-01-05T13:38:21.006200+00:00,Device and platform fragmentation,student091@smartlearning.edu
2017-01-05T13:38:17.142400+00:00,Packaged web app basics,student091@smartlearning.edu
2017-01-05T13:38:08.034200+00:00,Packaged+Web+Apps,student091@smartlearning.edu
2017-01-05T13:35:48.639400+00:00,Dynamic Web: WebRTC 2,student091@smartlearning.edu
2016-12-20T20:00:03.542400+00:00,Web Basics: Download PDF,student013@smartlearning.edu
2016-12-20T19:59:55.241100+00:00,Web architecture basics: DNS,student013@smartlearning.edu
2016-12-20T19:59:46.900600+00:00,DNS - The Domain Name System,student013@smartlearning.edu
2016-12-20T19:59:31.713900+00:00,Web architecture basics: DNS,student013@smartlearning.edu
2016-12-20T19:59:29.680000+00:00,DNS,student013@smartlearning.edu
2016-12-20T19:59:03.779600+00:00,Über+Fraunhofer,student013@smartlearning.edu
2017-01-05T13:30:41.672900+00:00,Dynamic Web: WebRTC,student091@smartlearning.edu
2017-01-05T13:30:38.027200+00:00,Dynamic Web: Server send Events,student091@smartlearning.edu
2017-01-05T13:30:19.043800+00:00,Dynamic Web: WebRTC 2,student091@smartlearning.edu
2017-01-05T13:30:12.621600+00:00,Dynamic Web: WebRTC,student091@smartlearning.edu
2017-01-05T13:25:19.084000+00:00,Dynamic Web: Server send Events,student091@smartlearning.edu
2017-01-26T12:19:26.759800+00:00,HbbTV - Basics,student001@smartlearning.edu
2017-01-26T12:19:26.018500+00:00,Hybrid Broadcast Broadband Television,student001@smartlearning.edu
2017-01-05T13:22:26.395400+00:00,Dynamic Web: SSE and Web Sockets,student091@smartlearning.edu
2017-01-26T12:19:23.355700+00:00,HbbTV - Standard,student001@smartlearning.edu
2017-01-26T12:19:16.532700+00:00,HbbTV - Basics,student001@smartlearning.edu
2017-01-26T12:19:16.583500+00:00,Hybrid Broadcast Broadband Television,student001@smartlearning.edu
2017-01-26T12:19:12.599900+00:00,HbbTV - Basics,student001@smartlearning.edu
2017-01-26T12:19:11.258600+00:00,Hybrid Broadcast Broadband Television,student001@smartlearning.edu
2017-01-26T12:19:07.859700+00:00,HbbTV - Standard,student001@smartlearning.edu
2017-01-26T12:19:00.991400+00:00,Download TV Apps PDF,student001@smartlearning.edu
2017-01-26T12:18:54.669500+00:00,HbbTV+-+Basics,student001@smartlearning.edu
2017-01-26T12:18:25.410500+00:00,Übungsaufgaben zu Filtering Approaches,student001@smartlearning.edu
2017-01-26T12:18:20.875900+00:00,Filtering+Approaches,student001@smartlearning.edu
2017-01-26T12:16:40.128200+00:00,Übungsfragen zu HTML,student001@smartlearning.edu
2017-01-26T12:16:31.401500+00:00,HTML,student001@smartlearning.edu
2017-01-26T12:05:34.418400+00:00,Current+TV+Trends,student035@smartlearning.edu
